actual,predicted,recommendation
0.276,0.27447999999999995,Low usage - normal
0.254,0.25440000000000024,Low usage - normal
0.274,0.2739000000000004,Low usage - normal
0.262,0.2613399999999999,Low usage - normal
0.266,0.26573999999999987,Low usage - normal
0.274,0.27336000000000016,Low usage - normal
0.254,0.25424000000000024,Low usage - normal
0.272,0.2719599999999995,Low usage - normal
0.252,0.2519999999999998,Low usage - normal
0.272,0.2719399999999995,Low usage - normal
0.252,0.2520199999999998,Low usage - normal
0.336,0.3367599999999999,Low usage - normal
0.33,0.33075999999999994,Low usage - normal
0.348,0.34798000000000007,Low usage - normal
0.326,0.3260400000000003,Low usage - normal
0.342,0.3420199999999995,Low usage - normal
0.322,0.3220199999999994,Low usage - normal
0.34,0.3400000000000001,Low usage - normal
0.368,0.36723999999999984,Low usage - normal
0.446,0.44696000000000025,Low usage - normal
0.422,0.4232800000000003,Low usage - normal
0.418,0.41818000000000005,Low usage - normal
0.344,0.34438,Low usage - normal
0.342,0.34297999999999995,Low usage - normal
0.34,0.3400000000000009,Low usage - normal
0.338,0.33799999999999997,Low usage - normal
0.338,0.3380000000000002,Low usage - normal
0.338,0.338,Low usage - normal
0.336,0.3359999999999992,Low usage - normal
0.336,0.33599999999999947,Low usage - normal
0.336,0.3360000000000003,Low usage - normal
0.318,0.3183200000000005,Low usage - normal
0.268,0.26758000000000015,Low usage - normal
0.268,0.26820000000000016,Low usage - normal
0.268,0.2680000000000006,Low usage - normal
0.268,0.2680000000000006,Low usage - normal
0.268,0.2680000000000006,Low usage - normal
0.268,0.2680000000000006,Low usage - normal
0.268,0.2680000000000006,Low usage - normal
0.186,0.18710000000000004,Low usage - normal
0.174,0.17424000000000006,Low usage - normal
0.174,0.17417999999999986,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.608,0.6156399999999996,Low usage - normal
0.82,0.8223399999999996,Low usage - normal
0.848,0.8472599999999995,Low usage - normal
0.866,0.8665799999999994,Low usage - normal
0.868,0.8703000000000003,Low usage - normal
0.354,0.34558000000000016,Low usage - normal
0.174,0.18208000000000002,Low usage - normal
0.172,0.1665800000000001,Low usage - normal
0.174,0.17363999999999988,Low usage - normal
0.174,0.17399999999999982,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.19,0.18619999999999998,Low usage - normal
0.284,0.27806000000000003,Low usage - normal
0.282,0.2796800000000001,Low usage - normal
0.28,0.28000000000000097,Low usage - normal
0.278,0.27799999999999947,Low usage - normal
0.37,0.37023999999999985,Low usage - normal
0.35,0.3544,Low usage - normal
0.348,0.34888000000000013,Low usage - normal
0.348,0.3479999999999994,Low usage - normal
0.344,0.34400000000000047,Low usage - normal
0.342,0.3419999999999994,Low usage - normal
0.34,0.3400000000000009,Low usage - normal
0.34,0.3400000000000022,Low usage - normal
0.338,0.33800000000000013,Low usage - normal
0.338,0.3380000000000002,Low usage - normal
0.336,0.3359999999999992,Low usage - normal
0.336,0.33599999999999947,Low usage - normal
0.334,0.3340000000000021,Low usage - normal
0.334,0.33400000000000235,Low usage - normal
0.334,0.33400000000000185,Low usage - normal
1.116,1.1146599999999998,Moderate usage - monitor
1.364,1.3760599999999998,Moderate usage - monitor
1.34,1.34748,Moderate usage - monitor
1.33,1.3331599999999992,Moderate usage - monitor
1.264,1.2643400000000005,Moderate usage - monitor
1.256,1.259020000000001,Moderate usage - monitor
1.254,1.2536200000000008,Moderate usage - monitor
1.34,1.3380199999999995,Moderate usage - monitor
1.346,1.3478200000000005,Moderate usage - monitor
1.348,1.3479400000000004,Moderate usage - monitor
1.344,1.3439399999999975,Moderate usage - monitor
1.344,1.3439999999999974,Moderate usage - monitor
1.34,1.3400000000000025,Moderate usage - monitor
1.338,1.3379999999999972,Moderate usage - monitor
1.34,1.3400000000000025,Moderate usage - monitor
1.342,1.3419999999999996,Moderate usage - monitor
1.342,1.3419999999999996,Moderate usage - monitor
1.338,1.3379999999999972,Moderate usage - monitor
1.34,1.3399800000000024,Moderate usage - monitor
1.336,1.3358399999999997,Moderate usage - monitor
1.336,1.3359999999999994,Moderate usage - monitor
1.448,1.4488199999999998,Moderate usage - monitor
1.44,1.4428199999999993,Moderate usage - monitor
1.436,1.4359600000000032,Moderate usage - monitor
1.434,1.4339999999999984,Moderate usage - monitor
1.428,1.427979999999998,Moderate usage - monitor
1.422,1.421959999999998,Moderate usage - monitor
1.424,1.4240200000000032,Moderate usage - monitor
1.422,1.421999999999998,Moderate usage - monitor
1.426,1.4260399999999995,Moderate usage - monitor
1.43,1.4298200000000032,Moderate usage - monitor
1.422,1.4214799999999983,Moderate usage - monitor
1.42,1.4206399999999997,Moderate usage - monitor
1.424,1.4240400000000033,Moderate usage - monitor
1.422,1.4219999999999982,Moderate usage - monitor
1.422,1.421999999999998,Moderate usage - monitor
1.514,1.513180000000001,Moderate usage - monitor
1.498,1.5013800000000006,Moderate usage - monitor
1.49,1.489679999999999,Moderate usage - monitor
1.484,1.4838599999999997,Moderate usage - monitor
1.068,1.06744,Moderate usage - monitor
0.322,0.36413999999999996,Low usage - normal
0.32,0.3229599999999997,Low usage - normal
0.246,0.24661999999999995,Low usage - normal
0.246,0.24473999999999976,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.274,0.2744000000000004,Low usage - normal
0.872,0.8669999999999999,Low usage - normal
0.85,0.8676600000000002,Low usage - normal
0.858,0.8556199999999998,Low usage - normal
0.866,0.8649400000000003,Low usage - normal
0.802,0.8013599999999999,Low usage - normal
0.174,0.18130000000000013,Low usage - normal
0.174,0.17484,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.194,0.1943200000000002,Low usage - normal
0.286,0.27956000000000003,Low usage - normal
0.284,0.28142000000000006,Low usage - normal
0.28,0.28000000000000036,Low usage - normal
0.278,0.27799999999999964,Low usage - normal
0.276,0.2760000000000001,Low usage - normal
0.276,0.276,Low usage - normal
0.274,0.27400000000000085,Low usage - normal
0.272,0.2719999999999993,Low usage - normal
0.272,0.27199999999999963,Low usage - normal
0.272,0.2719999999999999,Low usage - normal
0.272,0.2719999999999999,Low usage - normal
0.272,0.2719999999999999,Low usage - normal
0.272,0.2719999999999999,Low usage - normal
0.272,0.2719999999999999,Low usage - normal
0.272,0.2719999999999999,Low usage - normal
0.27,0.2699999999999998,Low usage - normal
0.27,0.2699999999999998,Low usage - normal
0.27,0.2700000000000006,Low usage - normal
0.27,0.2700000000000006,Low usage - normal
0.21,0.21046000000000015,Low usage - normal
0.176,0.17812000000000017,Low usage - normal
0.176,0.17572000000000002,Low usage - normal
0.176,0.17600000000000018,Low usage - normal
0.234,0.2337000000000004,Low usage - normal
0.254,0.25390000000000007,Low usage - normal
0.254,0.2525200000000001,Low usage - normal
0.254,0.2539999999999997,Low usage - normal
0.254,0.2539999999999997,Low usage - normal
0.25,0.25,Low usage - normal
0.248,0.24800000000000022,Low usage - normal
0.248,0.24800000000000044,Low usage - normal
0.248,0.2479999999999987,Low usage - normal
0.248,0.2479999999999987,Low usage - normal
0.246,0.24599999999999922,Low usage - normal
0.248,0.24800000000000022,Low usage - normal
0.246,0.24599999999999964,Low usage - normal
0.246,0.2459999999999993,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.206,0.20586000000000004,Low usage - normal
0.286,0.28312,Low usage - normal
0.284,0.28264,Low usage - normal
0.28,0.28000000000000036,Low usage - normal
0.28,0.2800000000000003,Low usage - normal
0.278,0.2779999999999998,Low usage - normal
0.276,0.2760000000000001,Low usage - normal
0.276,0.276,Low usage - normal
0.274,0.27400000000000085,Low usage - normal
0.316,0.3168200000000001,Low usage - normal
0.366,0.3697599999999999,Low usage - normal
0.364,0.3634999999999999,Low usage - normal
0.364,0.36400000000000005,Low usage - normal
0.364,0.3640000000000001,Low usage - normal
0.362,0.3619999999999994,Low usage - normal
0.358,0.35800000000000004,Low usage - normal
0.358,0.35800000000000004,Low usage - normal
0.356,0.3560000000000008,Low usage - normal
0.356,0.35600000000000065,Low usage - normal
0.354,0.35399999999999937,Low usage - normal
0.264,0.26344000000000006,Low usage - normal
0.26,0.2615800000000004,Low usage - normal
0.26,0.2600000000000005,Low usage - normal
0.258,0.25799999999999956,Low usage - normal
0.256,0.25600000000000017,Low usage - normal
0.256,0.25600000000000017,Low usage - normal
0.254,0.2540000000000008,Low usage - normal
0.254,0.25400000000000067,Low usage - normal
0.254,0.2539999999999997,Low usage - normal
0.254,0.2539999999999997,Low usage - normal
0.254,0.2539999999999997,Low usage - normal
0.286,0.28616000000000036,Low usage - normal
0.33,0.3306199999999995,Low usage - normal
0.328,0.3286799999999995,Low usage - normal
0.328,0.32800000000000223,Low usage - normal
0.326,0.32600000000000046,Low usage - normal
0.908,0.9094399999999995,Low usage - normal
0.962,0.9559199999999991,Low usage - normal
0.994,0.9902000000000004,Low usage - normal
1.012,1.0088599999999994,Moderate usage - monitor
0.992,0.9909399999999994,Low usage - normal
0.428,0.41955999999999993,Low usage - normal
0.426,0.4200000000000001,Low usage - normal
0.414,0.4137199999999997,Low usage - normal
0.348,0.34783999999999987,Low usage - normal
0.348,0.3465199999999998,Low usage - normal
0.344,0.34400000000000047,Low usage - normal
0.284,0.2832600000000001,Low usage - normal
0.274,0.27437999999999996,Low usage - normal
0.274,0.27331999999999995,Low usage - normal
0.274,0.27400000000000085,Low usage - normal
0.272,0.2719999999999994,Low usage - normal
0.272,0.27199999999999963,Low usage - normal
0.272,0.2719999999999999,Low usage - normal
0.272,0.2719999999999999,Low usage - normal
0.272,0.2719999999999999,Low usage - normal
0.27,0.2699999999999998,Low usage - normal
0.27,0.2699999999999998,Low usage - normal
0.27,0.2700000000000006,Low usage - normal
0.236,0.23712000000000016,Low usage - normal
0.174,0.17680000000000015,Low usage - normal
0.174,0.17447999999999986,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.176,0.17599999999999993,Low usage - normal
0.174,0.17399999999999982,Low usage - normal
0.174,0.17399999999999952,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.176,0.17599999999999993,Low usage - normal
0.176,0.17599999999999993,Low usage - normal
0.176,0.17600000000000018,Low usage - normal
0.176,0.17600000000000018,Low usage - normal
0.176,0.17600000000000018,Low usage - normal
0.176,0.17600000000000018,Low usage - normal
0.176,0.17600000000000018,Low usage - normal
0.176,0.17600000000000018,Low usage - normal
0.176,0.17600000000000018,Low usage - normal
0.176,0.17600000000000018,Low usage - normal
0.25,0.25053999999999993,Low usage - normal
0.316,0.3108799999999998,Low usage - normal
0.362,0.3607399999999998,Low usage - normal
0.356,0.35714000000000007,Low usage - normal
0.354,0.35397999999999946,Low usage - normal
0.35,0.35000000000000064,Low usage - normal
0.346,0.3459999999999998,Low usage - normal
0.344,0.3440000000000005,Low usage - normal
0.342,0.3419999999999992,Low usage - normal
0.34,0.3400000000000009,Low usage - normal
0.34,0.3400000000000022,Low usage - normal
0.338,0.33800000000000013,Low usage - normal
0.338,0.3380000000000002,Low usage - normal
0.336,0.3359999999999992,Low usage - normal
0.336,0.33599999999999947,Low usage - normal
0.334,0.3340000000000021,Low usage - normal
0.272,0.2707199999999999,Low usage - normal
0.266,0.2654800000000002,Low usage - normal
0.268,0.2678000000000003,Low usage - normal
0.266,0.2659999999999995,Low usage - normal
0.222,0.2239000000000001,Low usage - normal
0.174,0.17508000000000012,Low usage - normal
0.174,0.17086,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.174,0.17400000000000113,Low usage - normal
0.172,0.17200000000000046,Low usage - normal
0.172,0.17200000000000046,Low usage - normal
0.172,0.1719999999999993,Low usage - normal
0.172,0.1719999999999993,Low usage - normal
0.174,0.17401999999999979,Low usage - normal
0.198,0.19842,Low usage - normal
0.266,0.2617000000000001,Low usage - normal
0.266,0.2648200000000001,Low usage - normal
0.264,0.26399999999999973,Low usage - normal
0.264,0.26399999999999973,Low usage - normal
0.264,0.26400000000000057,Low usage - normal
0.264,0.26400000000000057,Low usage - normal
0.33,0.33097999999999983,Low usage - normal
0.37,0.37122,Low usage - normal
0.43,0.43213999999999997,Low usage - normal
0.984,0.9787399999999994,Low usage - normal
1.0,1.012260000000001,Moderate usage - monitor
1.03,1.0278200000000006,Moderate usage - monitor
1.068,1.0630200000000005,Moderate usage - monitor
1.3,1.2969399999999995,Moderate usage - monitor
0.712,0.7337200000000001,Low usage - normal
0.708,0.7094199999999995,Low usage - normal
0.708,0.7077599999999995,Low usage - normal
0.834,0.8343799999999991,Low usage - normal
0.792,0.7985399999999995,Low usage - normal
0.706,0.70632,Low usage - normal
0.698,0.7010600000000001,Low usage - normal
0.696,0.6962600000000002,Low usage - normal
0.694,0.693880000000001,Low usage - normal
1.056,1.0489800000000002,Moderate usage - monitor
1.318,1.3154799999999998,Moderate usage - monitor
1.194,1.213060000000001,Moderate usage - monitor
1.18,1.1823200000000005,Moderate usage - monitor
0.734,0.7237400000000005,Low usage - normal
1.498,1.5006000000000004,Moderate usage - monitor
1.492,1.4968400000000002,Moderate usage - monitor
0.752,0.7570200000000002,Low usage - normal
0.622,0.6400400000000002,Low usage - normal
0.832,0.8306599999999998,Low usage - normal
1.07,1.0651799999999996,Moderate usage - monitor
0.546,0.6018199999999999,Low usage - normal
0.546,0.5449799999999996,Low usage - normal
0.542,0.5417400000000009,Low usage - normal
0.458,0.45766000000000046,Low usage - normal
0.478,0.4775800000000002,Low usage - normal
0.468,0.46718,Low usage - normal
0.476,0.4757799999999996,Low usage - normal
0.476,0.4749599999999994,Low usage - normal
0.466,0.46670000000000067,Low usage - normal
0.474,0.4733399999999992,Low usage - normal
0.472,0.4733399999999994,Low usage - normal
0.47,0.46999999999999936,Low usage - normal
0.596,0.5941600000000001,Low usage - normal
0.574,0.5707200000000004,Low usage - normal
0.586,0.5864400000000005,Low usage - normal
